Customer ID,Age,Gender,Total_Purchases,Total_Spent,Avg_Order_Value,Total_Items,Total_Returns,Avg_Return_Rate,First_Purchase,Last_Purchase,Churn,Customer_Lifetime_Days,Days_Since_Last_Purchase
22975,25,Male,6,15892,2648.6666666666665,15,4.0,0.6666666666666666,2020-06-07,2023-06-07,0,1095,100
22976,21,Female,2,2022,1011.0,8,0.0,0.0,2022-11-09,2023-07-04,0,237,73
22977,50,Male,8,24932,3116.5,20,2.0,0.2857142857142857,2020-04-01,2023-01-23,0,1027,235
22979,32,Male,7,17853,2550.4285714285716,15,3.0,0.75,2020-03-13,2023-03-08,0,1090,191
22980,64,Female,5,16088,3217.6,13,3.0,0.75,2021-02-04,2023-06-03,0,849,104
22981,25,Female,3,6604,2201.3333333333335,7,2.0,1.0,2020-10-13,2021-11-09,0,392,675
22982,28,Male,6,21155,3525.8333333333335,20,2.0,0.5,2020-01-23,2022-12-27,0,1069,262
22985,33,Male,5,14242,2848.4,13,2.0,0.5,2020-06-08,2023-08-02,1,1150,44
22987,31,Female,4,11729,2932.25,10,0.0,0.0,2022-10-21,2023-07-12,0,264,65
22988,43,Male,6,14481,2413.5,16,2.0,0.5,2021-05-05,2022-12-15,0,589,274
22989,44,Male,6,14986,2497.6666666666665,13,2.0,0.4,2020-03-12,2023-04-19,1,1133,149
22992,55,Male,6,14373,2395.5,23,2.0,0.4,2020-01-04,2022-10-11,0,1011,339
22993,27,Male,4,12781,3195.25,14,2.0,0.5,2020-09-21,2022-11-20,1,790,299
22996,64,Female,5,17119,3423.8,22,2.0,0.6666666666666666,2020-09-14,2023-05-02,0,960,136
22997,33,Female,4,15014,3753.5,13,2.0,0.6666666666666666,2021-03-10,2023-06-12,0,824,95
22999,63,Male,5,13517,2703.4,12,2.0,0.6666666666666666,2020-01-26,2023-06-02,1,1223,105
23002,42,Female,1,1279,1279.0,4,0.0,0.0,2023-09-13,2023-09-13,0,0,2
23003,19,Male,5,11543,2308.6,14,2.0,0.5,2020-07-30,2023-05-14,0,1018,124
23004,62,Female,4,11319,2829.75,14,2.0,0.5,2020-01-21,2023-02-19,0,1125,208
23005,24,Female,7,17857,2551.0,22,3.0,0.75,2020-01-25,2023-06-24,0,1246,83
23006,59,Male,3,8474,2824.6666666666665,10,2.0,1.0,2020-02-06,2022-11-30,0,1028,289
23011,59,Female,6,19906,3317.6666666666665,21,2.0,0.4,2020-03-03,2022-10-12,0,953,338
23012,24,Male,5,14246,2849.2,13,3.0,0.75,2020-10-07,2021-12-17,1,436,637
23014,20,Male,4,11986,2996.5,4,1.0,0.5,2021-04-16,2023-04-28,0,742,140
23017,64,Female,5,14812,2962.4,16,0.0,0.0,2021-06-25,2022-03-12,1,260,552
23018,28,Female,7,12261,1751.5714285714287,24,1.0,0.25,2020-03-21,2023-08-31,0,1258,15
23022,26,Female,5,13956,2791.2,15,3.0,0.6,2020-05-21,2022-05-23,0,732,480
23023,61,Female,8,15590,1948.75,24,2.0,0.3333333333333333,2020-09-03,2023-06-26,0,1026,81
23027,32,Female,7,24290,3470.0,22,3.0,0.6,2020-04-18,2021-07-09,0,447,798
23028,53,Female,3,12338,4112.666666666667,10,1.0,0.5,2021-01-10,2023-08-25,1,957,21
23029,20,Male,6,18138,3023.0,17,1.0,0.3333333333333333,2020-06-04,2022-03-15,0,649,549
23030,22,Male,8,21145,2643.125,26,4.0,0.6666666666666666,2020-03-17,2023-08-07,0,1238,39
23031,61,Male,8,23442,2930.25,16,4.0,0.5714285714285714,2020-06-24,2022-12-07,0,896,282
23033,65,Female,4,7376,1844.0,9,1.0,0.25,2021-11-12,2023-07-30,1,625,47
23036,28,Male,6,22406,3734.3333333333335,17,0.0,0.0,2020-03-11,2023-01-16,0,1041,242
23037,46,Male,9,26033,2892.5555555555557,31,1.0,0.14285714285714285,2020-02-24,2023-08-20,1,1273,26
23040,49,Female,7,19297,2756.714285714286,21,4.0,0.8,2020-07-30,2023-08-12,0,1108,34
23042,60,Female,5,18929,3785.8,18,3.0,0.6,2020-04-21,2022-10-04,0,896,346
23043,63,Female,7,17125,2446.4285714285716,25,3.0,0.42857142857142855,2020-12-17,2023-07-02,1,927,75
23044,22,Male,8,16552,2069.0,28,4.0,0.5714285714285714,2020-04-22,2023-03-19,0,1061,180
23045,32,Male,9,26001,2889.0,25,5.0,0.7142857142857143,2020-01-14,2023-05-22,0,1224,116
23046,20,Male,2,6589,3294.5,6,1.0,1.0,2020-10-09,2023-04-03,1,906,165
23048,38,Female,12,23905,1992.0833333333333,36,6.0,0.5454545454545454,2020-01-24,2023-02-20,0,1123,207
23049,27,Male,5,14075,2815.0,14,3.0,0.75,2020-04-14,2021-08-24,1,497,752
23050,65,Male,5,13914,2782.8,18,2.0,0.4,2020-07-21,2023-05-01,0,1014,137
23052,63,Male,2,4949,2474.5,6,2.0,1.0,2020-05-13,2021-09-20,0,495,725
23054,33,Male,1,2938,2938.0,5,0.0,0.0,2021-01-06,2021-01-06,0,0,982
23055,36,Male,4,10058,2514.5,8,0.0,0.0,2020-11-29,2023-06-23,0,936,84
23056,27,Female,4,11194,2798.5,11,3.0,0.75,2020-05-07,2022-11-22,0,929,297
23057,29,Male,6,8435,1405.8333333333333,18,1.0,0.3333333333333333,2020-03-18,2023-02-05,1,1054,222
23058,65,Female,4,11509,2877.25,16,2.0,0.5,2020-11-17,2022-09-21,1,673,359
23061,24,Male,6,13797,2299.5,15,3.0,0.5,2020-01-22,2023-04-04,1,1168,164
23062,21,Male,2,2278,1139.0,5,1.0,0.5,2022-04-21,2023-01-19,1,273,239
23064,50,Female,7,15093,2156.1428571428573,16,3.0,0.6,2020-02-13,2022-11-16,1,1007,303
23065,64,Male,5,17559,3511.8,15,1.0,0.25,2020-03-19,2023-03-24,1,1100,175
23066,53,Male,2,5611,2805.5,5,0.0,0.0,2021-07-03,2023-01-06,0,552,252
23067,55,Female,3,11752,3917.3333333333335,12,2.0,1.0,2021-01-12,2021-06-13,1,152,824
23068,21,Female,7,15060,2151.4285714285716,23,4.0,0.6666666666666666,2020-05-21,2023-07-11,0,1146,66
23069,61,Female,2,6240,3120.0,9,0.0,0.0,2021-05-01,2021-11-02,0,185,682
23070,22,Male,5,9971,1994.2,15,1.0,0.2,2020-08-27,2023-08-05,1,1073,41
23071,50,Male,1,3654,3654.0,1,0.0,0.0,2023-06-28,2023-06-28,0,0,79
23072,23,Male,5,13095,2619.0,13,1.0,0.2,2020-06-24,2023-04-14,0,1024,154
23074,59,Male,3,3379,1126.3333333333333,11,0.0,0.0,2022-03-29,2023-08-19,0,508,27
23075,42,Female,5,15306,3061.2,16,3.0,0.6,2021-01-21,2022-12-26,0,704,263
23076,47,Female,3,12621,4207.0,8,1.0,0.5,2020-11-26,2023-08-17,0,994,29
23077,35,Male,6,15520,2586.6666666666665,19,2.0,0.4,2020-02-11,2022-12-10,0,1033,279
23079,27,Male,3,10912,3637.3333333333335,11,2.0,0.6666666666666666,2020-07-20,2020-12-01,0,134,1018
23080,22,Male,4,13848,3462.0,11,1.0,0.25,2020-09-04,2023-07-06,1,1035,71
23083,25,Female,5,16197,3239.4,17,2.0,0.5,2020-10-16,2023-08-08,1,1026,38
23085,30,Female,6,18357,3059.5,23,3.0,0.5,2020-08-22,2023-04-18,0,969,150
23088,50,Female,6,16626,2771.0,13,2.0,0.3333333333333333,2020-02-21,2022-07-11,0,871,431
23089,52,Female,4,14387,3596.75,10,2.0,0.5,2021-04-22,2023-04-14,1,722,154
23090,38,Male,5,19070,3814.0,22,3.0,0.75,2020-09-12,2022-10-28,0,776,322
23094,39,Female,9,20610,2290.0,24,4.0,0.5714285714285714,2020-12-31,2023-07-01,0,912,76
23095,48,Male,5,14039,2807.8,18,4.0,1.0,2021-06-13,2023-08-13,0,791,33
23096,49,Female,5,10362,2072.4,20,4.0,0.8,2022-07-16,2023-06-05,0,324,102
23098,40,Male,3,7536,2512.0,15,2.0,0.6666666666666666,2021-12-17,2023-06-10,0,540,97
23101,18,Female,9,29090,3232.222222222222,34,3.0,0.42857142857142855,2020-02-23,2023-05-18,0,1180,120
23102,64,Male,5,11263,2252.6,14,2.0,0.4,2020-11-17,2023-05-09,0,903,129
23104,46,Female,4,8694,2173.5,14,2.0,0.6666666666666666,2020-03-13,2023-04-02,1,1115,166
23105,22,Female,4,7074,1768.5,8,1.0,0.25,2020-09-26,2023-06-19,0,996,88
23107,47,Female,8,30142,3767.75,32,2.0,0.4,2020-04-26,2023-05-30,0,1129,108
23108,56,Male,11,24328,2211.6363636363635,28,0.0,0.0,2020-01-29,2023-09-13,0,1323,2
23109,26,Male,3,9040,3013.3333333333335,12,1.0,0.3333333333333333,2021-07-10,2022-05-16,0,310,487
23110,64,Female,5,19992,3998.4,14,2.0,0.5,2020-01-30,2021-12-06,0,676,648
23111,18,Female,8,22494,2811.75,21,4.0,0.5,2020-10-22,2023-05-27,1,947,111
23112,21,Female,3,5812,1937.3333333333333,8,2.0,0.6666666666666666,2021-04-21,2023-03-31,0,709,168
23114,38,Male,4,8747,2186.75,12,3.0,0.75,2020-06-18,2021-12-21,0,551,633
23117,32,Male,6,10847,1807.8333333333333,14,2.0,0.3333333333333333,2020-06-09,2023-01-16,1,951,242
23119,29,Female,5,9556,1911.2,10,2.0,0.5,2021-01-30,2023-07-17,1,898,60
23122,60,Male,4,15409,3852.25,14,2.0,0.5,2021-10-06,2023-03-24,0,534,175
23124,25,Male,5,12557,2511.4,16,3.0,0.75,2020-04-09,2022-11-18,1,953,301
23125,48,Female,4,11297,2824.25,13,0.0,0.0,2020-11-25,2023-07-15,0,962,62
23126,39,Female,2,5700,2850.0,2,,,2020-11-17,2022-01-17,0,426,606
23127,22,Male,8,18237,2279.625,27,3.0,0.5,2020-02-11,2023-05-08,0,1182,130
23128,64,Female,5,15722,3144.4,9,2.0,0.5,2022-06-13,2023-07-27,0,409,50
23131,35,Male,8,22311,2788.875,22,2.0,0.3333333333333333,2020-01-18,2023-05-07,1,1205,131
23132,19,Male,5,9413,1882.6,18,3.0,0.6,2021-07-09,2023-03-12,0,611,187
23134,44,Female,4,13421,3355.25,12,1.0,0.5,2020-01-01,2021-11-01,0,670,683
23135,20,Male,5,11261,2252.2,12,3.0,0.75,2020-06-13,2023-08-20,0,1163,26
23138,54,Male,4,9810,2452.5,13,3.0,0.75,2020-12-11,2023-02-09,0,790,218
23139,62,Male,1,5281,5281.0,1,1.0,1.0,2023-07-21,2023-07-21,0,0,56
23140,49,Male,5,14846,2969.2,14,1.0,0.3333333333333333,2020-01-04,2021-09-10,0,615,735
23142,53,Female,5,15847,3169.4,12,1.0,0.3333333333333333,2022-05-03,2023-06-26,0,419,81
23143,21,Male,8,22532,2816.5,22,3.0,0.5,2020-07-25,2023-06-19,0,1059,88
23145,37,Female,3,6479,2159.6666666666665,3,1.0,0.3333333333333333,2021-06-21,2022-09-13,0,449,367
23146,66,Male,9,30601,3400.1111111111113,24,4.0,0.6666666666666666,2020-06-21,2023-06-30,0,1104,77
23147,42,Male,6,16890,2815.0,23,2.0,1.0,2020-08-01,2023-03-28,0,969,171
23148,45,Male,4,8544,2136.0,19,1.0,0.3333333333333333,2020-02-24,2023-06-23,0,1215,84
23149,30,Male,5,15254,3050.8,14,3.0,0.6,2020-08-24,2023-08-16,0,1087,30
23151,58,Female,8,23154,2894.25,24,4.0,0.8,2020-09-06,2023-06-08,1,1005,99
23152,42,Male,3,9724,3241.3333333333335,7,3.0,1.0,2020-04-14,2023-02-28,0,1050,199
23155,58,Female,4,14812,3703.0,12,0.0,0.0,2021-03-08,2023-01-31,0,694,227
23156,43,Male,2,6303,3151.5,4,0.0,0.0,2020-08-25,2023-03-15,0,932,184
23157,48,Female,2,7607,3803.5,8,0.0,0.0,2021-05-08,2021-12-26,0,232,628
23158,52,Female,3,8396,2798.6666666666665,13,1.0,0.3333333333333333,2020-02-28,2022-02-06,0,709,586
23159,60,Female,6,13257,2209.5,18,3.0,0.6,2020-02-24,2021-09-21,1,575,724
23160,18,Male,9,30760,3417.777777777778,35,2.0,0.25,2020-10-03,2023-07-27,0,1027,50
23161,37,Female,1,1677,1677.0,5,1.0,1.0,2023-02-17,2023-02-17,0,0,210
23163,32,Male,5,8343,1668.6,13,1.0,0.3333333333333333,2020-03-29,2023-07-31,0,1219,46
23164,22,Female,8,20985,2623.125,30,4.0,0.5714285714285714,2020-05-30,2023-08-15,0,1172,31
23165,59,Female,6,14897,2482.8333333333335,17,3.0,0.5,2020-09-28,2023-02-09,0,864,218
23167,31,Male,1,4566,4566.0,3,0.0,0.0,2023-06-27,2023-06-27,0,0,80
23168,64,Male,3,9465,3155.0,8,3.0,1.0,2022-03-29,2023-09-09,0,529,6
23169,18,Male,4,7605,1901.25,13,2.0,0.6666666666666666,2021-04-09,2023-05-20,0,771,118
23170,60,Male,4,9602,2400.5,12,0.0,0.0,2020-11-27,2023-01-10,0,774,248
23171,62,Female,2,6031,3015.5,9,2.0,1.0,2022-05-03,2023-03-24,1,325,175
23172,64,Female,4,9313,2328.25,10,2.0,0.5,2021-11-06,2023-09-12,1,675,3
23173,42,Male,7,23302,3328.8571428571427,24,4.0,0.8,2020-01-19,2023-02-07,0,1115,220
23174,67,Female,5,15662,3132.4,18,2.0,0.6666666666666666,2020-03-17,2023-01-04,0,1023,254
23176,66,Male,7,24760,3537.1428571428573,19,3.0,0.5,2020-04-17,2023-08-13,0,1213,33
23177,23,Male,5,9436,1887.2,16,2.0,0.5,2022-02-08,2023-08-01,1,539,45
23178,54,Male,3,11619,3873.0,10,2.0,1.0,2020-10-21,2023-09-01,0,1045,14
23179,33,Female,2,3727,1863.5,6,1.0,1.0,2021-08-29,2022-11-09,1,437,310
23180,68,Male,8,16122,2015.25,22,2.0,0.4,2020-06-09,2023-07-11,0,1127,66
23181,56,Female,5,12570,2514.0,11,2.0,0.6666666666666666,2020-02-11,2022-08-27,0,928,384
23182,25,Female,5,13495,2699.0,17,2.0,0.5,2020-05-07,2022-07-29,0,813,413
23184,28,Male,4,5155,1288.75,11,1.0,0.3333333333333333,2020-03-25,2023-08-21,0,1244,25
23185,36,Female,6,16202,2700.3333333333335,13,6.0,1.0,2020-02-18,2022-03-14,0,755,550
23186,57,Female,7,18741,2677.285714285714,20,3.0,0.5,2020-12-19,2023-07-27,0,950,50
23187,52,Male,4,6327,1581.75,14,0.0,0.0,2020-03-22,2021-07-19,0,484,788
23189,49,Female,4,10053,2513.25,18,1.0,0.25,2020-03-19,2022-10-07,0,932,343
23190,40,Female,3,10307,3435.6666666666665,10,0.0,0.0,2021-06-21,2023-02-28,1,617,199
23191,40,Male,6,17710,2951.6666666666665,16,3.0,0.5,2020-02-18,2022-01-12,0,694,611
23192,67,Female,8,25027,3128.375,21,1.0,0.14285714285714285,2020-03-19,2023-08-27,0,1256,19
23194,42,Female,5,10899,2179.8,19,4.0,0.8,2020-03-19,2022-12-20,1,1006,269
23195,47,Female,7,18321,2617.285714285714,25,3.0,0.42857142857142855,2020-01-11,2023-01-21,1,1106,237
23196,24,Male,5,14648,2929.6,17,1.0,0.2,2021-03-26,2023-08-14,0,871,32
23197,68,Male,11,23020,2092.7272727272725,41,6.0,0.5454545454545454,2020-03-08,2023-03-12,1,1099,187
23198,49,Female,9,29602,3289.1111111111113,29,3.0,0.375,2020-06-11,2022-12-24,1,926,265
23199,23,Male,6,14986,2497.6666666666665,9,3.0,0.75,2020-09-07,2023-02-11,1,887,216
23200,29,Female,5,17730,3546.0,18,1.0,0.3333333333333333,2021-12-16,2022-10-03,0,291,347
23201,41,Male,1,4063,4063.0,1,0.0,0.0,2020-08-20,2020-08-20,0,0,1121
23203,22,Female,6,17745,2957.5,16,3.0,0.6,2020-02-06,2021-08-30,1,571,746
23204,43,Male,3,9330,3110.0,9,1.0,0.3333333333333333,2022-04-01,2023-03-19,0,352,180
23207,66,Male,3,12354,4118.0,13,2.0,1.0,2021-10-13,2023-01-09,1,453,249
23210,42,Male,7,16106,2300.8571428571427,27,2.0,0.3333333333333333,2020-08-17,2023-07-22,1,1069,55
23213,26,Male,3,13394,4464.666666666667,7,0.0,0.0,2020-05-17,2022-04-02,0,685,531
23216,53,Female,3,5869,1956.3333333333333,7,0.0,0.0,2021-09-19,2022-03-17,0,179,547
23221,36,Male,7,17183,2454.714285714286,18,4.0,0.5714285714285714,2020-01-06,2023-08-06,0,1308,40
23223,41,Female,3,10250,3416.6666666666665,12,0.0,0.0,2020-08-10,2021-06-22,0,316,815
23224,57,Female,4,12662,3165.5,8,1.0,0.3333333333333333,2020-08-12,2023-08-09,1,1092,37
23225,44,Male,7,21467,3066.714285714286,22,5.0,0.7142857142857143,2020-02-16,2023-08-18,0,1279,28
23226,43,Female,4,6465,1616.25,13,1.0,0.3333333333333333,2020-10-06,2023-02-20,0,867,207
23230,27,Female,5,11707,2341.4,19,3.0,0.75,2020-04-28,2022-07-26,1,819,416
23231,47,Male,4,13280,3320.0,11,1.0,0.25,2020-02-11,2022-08-30,0,931,381
23232,21,Male,6,16683,2780.5,23,1.0,0.25,2020-04-23,2023-08-20,0,1214,26
23233,18,Male,3,7317,2439.0,11,1.0,0.5,2020-03-12,2022-04-09,0,758,524
23237,63,Female,5,8434,1686.8,15,4.0,1.0,2020-10-23,2023-04-16,0,905,152
23238,38,Female,3,1842,614.0,12,1.0,0.5,2020-12-14,2022-12-08,0,724,281
23239,56,Male,2,4550,2275.0,5,1.0,0.5,2020-11-23,2022-10-03,0,679,347
23240,60,Female,5,10850,2170.0,20,0.0,0.0,2020-02-12,2022-10-28,1,989,322
23241,27,Male,5,5570,1114.0,19,1.0,0.3333333333333333,2020-04-29,2023-07-20,0,1177,57
23242,46,Female,4,12182,3045.5,15,3.0,1.0,2020-08-19,2021-09-24,0,401,721
23243,47,Male,1,3311,3311.0,2,0.0,0.0,2020-03-27,2020-03-27,0,0,1267
23244,39,Male,2,5284,2642.0,3,0.0,0.0,2022-04-27,2023-07-22,0,451,55
23245,23,Female,8,21460,2682.5,23,4.0,0.5714285714285714,2020-01-12,2023-03-10,0,1153,189
23247,61,Male,2,3116,1558.0,6,1.0,0.5,2022-04-14,2023-06-07,0,419,100
23248,60,Male,4,14188,3547.0,9,3.0,1.0,2020-12-08,2023-05-31,0,904,107
23251,66,Female,5,14996,2999.2,14,1.0,0.2,2020-02-02,2023-08-09,0,1284,37
23253,22,Female,5,11917,2383.4,14,4.0,1.0,2020-11-05,2023-08-27,0,1025,19
23254,65,Male,6,18119,3019.8333333333335,16,4.0,0.8,2021-09-22,2023-08-14,0,691,32
23255,61,Female,3,11870,3956.6666666666665,6,2.0,0.6666666666666666,2020-03-13,2023-06-26,0,1200,81
23256,18,Female,5,12763,2552.6,19,2.0,0.4,2020-01-30,2023-04-01,1,1157,167
23257,66,Male,3,7855,2618.3333333333335,8,2.0,0.6666666666666666,2020-06-23,2023-09-07,0,1171,8
23258,65,Female,5,14857,2971.4,15,1.0,0.2,2020-03-10,2021-11-22,0,622,662
23259,26,Female,5,11460,2292.0,16,3.0,0.6,2022-07-06,2023-09-04,0,425,11
23263,33,Female,5,11711,2342.2,10,3.0,0.6,2020-05-22,2022-04-21,0,699,512
23265,50,Male,7,19364,2766.285714285714,22,2.0,0.2857142857142857,2020-02-19,2023-09-04,0,1293,11
23266,45,Female,5,11302,2260.4,17,4.0,1.0,2021-09-02,2023-06-22,1,658,85
23268,57,Male,4,7220,1805.0,15,1.0,0.3333333333333333,2022-01-07,2023-05-17,0,495,121
23270,41,Male,4,11064,2766.0,7,1.0,0.25,2020-12-19,2023-08-18,0,972,28
23272,53,Female,5,9962,1992.4,19,2.0,0.4,2020-09-06,2022-08-27,1,720,384
23273,47,Male,6,25508,4251.333333333333,20,2.0,0.5,2020-08-24,2022-05-31,0,645,472
23274,31,Male,11,23818,2165.2727272727275,29,6.0,0.75,2020-01-12,2023-07-17,0,1282,60
23275,53,Female,6,14418,2403.0,21,4.0,0.8,2020-03-16,2023-03-06,1,1085,193
23276,64,Male,6,19235,3205.8333333333335,20,5.0,0.8333333333333334,2020-05-24,2023-07-19,0,1151,58
23277,36,Female,4,11330,2832.5,10,0.0,0.0,2020-04-26,2023-08-26,0,1217,20
23279,66,Male,11,21472,1952.0,29,4.0,0.5,2020-04-01,2023-03-27,1,1090,172
23280,46,Male,5,21682,4336.4,16,2.0,0.5,2020-09-03,2023-04-22,0,961,146
23281,34,Male,7,19654,2807.714285714286,26,2.0,0.3333333333333333,2020-02-02,2023-03-24,0,1146,175
23282,32,Female,5,8684,1736.8,14,2.0,0.5,2020-01-01,2023-05-04,0,1219,134
23283,37,Female,8,18289,2286.125,25,5.0,1.0,2020-01-05,2023-07-10,0,1282,67
23285,50,Female,3,7978,2659.3333333333335,13,1.0,0.3333333333333333,2021-12-26,2023-08-11,1,593,35
23287,60,Male,2,1471,735.5,8,0.0,0.0,2020-07-28,2021-08-08,0,376,768
23288,19,Male,7,11077,1582.4285714285713,23,2.0,0.4,2020-05-04,2023-04-25,0,1086,143
23289,36,Female,7,21109,3015.5714285714284,24,1.0,0.16666666666666666,2020-09-11,2022-10-13,0,762,337
23290,61,Female,8,22105,2763.125,22,3.0,0.5,2020-06-30,2022-07-21,1,751,421
23292,64,Female,8,22190,2773.75,27,4.0,0.5,2020-05-26,2022-10-27,0,884,323
23294,33,Male,3,3699,1233.0,11,1.0,0.3333333333333333,2022-01-11,2023-03-13,0,426,186
23296,18,Female,4,9874,2468.5,7,1.0,0.25,2020-05-12,2022-12-23,0,955,266
23298,23,Female,7,22652,3236.0,29,2.0,0.3333333333333333,2020-03-11,2023-06-06,0,1182,101
23299,19,Female,8,22875,2859.375,19,4.0,0.5714285714285714,2020-02-16,2023-07-02,1,1232,75
23300,56,Male,4,11555,2888.75,10,2.0,0.6666666666666666,2020-03-02,2023-09-07,0,1284,8
23301,31,Male,5,12544,2508.8,10,2.0,0.4,2020-07-06,2022-08-03,0,758,408
23304,53,Female,7,15124,2160.5714285714284,20,1.0,0.14285714285714285,2020-09-15,2023-01-24,0,861,234
23305,34,Female,3,10365,3455.0,10,2.0,0.6666666666666666,2020-07-20,2023-05-22,1,1036,116
23307,47,Female,3,11007,3669.0,9,1.0,0.3333333333333333,2020-08-07,2023-07-10,0,1067,67
23309,19,Male,2,4711,2355.5,10,1.0,1.0,2021-06-24,2023-01-08,0,563,250
23312,63,Male,1,996,996.0,2,0.0,0.0,2023-02-12,2023-02-12,0,0,215
23313,20,Female,3,5422,1807.3333333333333,10,1.0,0.3333333333333333,2020-12-08,2023-06-28,1,932,79
23314,26,Female,3,3788,1262.6666666666667,9,0.0,0.0,2020-04-12,2022-02-26,0,685,566
23315,51,Male,3,4332,1444.0,12,1.0,1.0,2020-01-15,2022-08-27,1,955,384
23316,51,Male,1,2834,2834.0,3,,,2022-11-16,2022-11-16,0,0,303
23317,53,Female,4,11786,2946.5,10,3.0,0.75,2020-10-02,2023-04-03,0,913,165
23319,44,Female,6,19534,3255.6666666666665,20,0.0,0.0,2020-08-07,2023-01-02,0,878,256
23322,18,Male,9,26442,2938.0,29,4.0,0.4444444444444444,2020-03-31,2023-09-13,0,1261,2
23324,19,Male,2,3680,1840.0,6,0.0,0.0,2021-06-24,2022-04-10,0,290,523
23326,64,Female,5,14122,2824.4,14,1.0,1.0,2020-04-27,2022-09-10,1,866,370
23327,55,Male,5,18971,3794.2,13,4.0,0.8,2020-06-21,2023-07-28,0,1132,49
23328,22,Female,4,8335,2083.75,9,2.0,0.5,2020-04-05,2022-11-24,0,963,295
23329,44,Male,6,18214,3035.6666666666665,22,3.0,0.6,2021-02-27,2023-04-30,0,792,138
23330,68,Male,11,30781,2798.2727272727275,43,6.0,0.5454545454545454,2020-04-07,2022-02-05,0,669,587
23333,19,Male,6,19369,3228.1666666666665,18,3.0,0.6,2020-04-27,2023-05-26,0,1124,112
23337,22,Male,7,23305,3329.285714285714,19,4.0,0.6666666666666666,2020-11-24,2023-08-03,1,982,43
23338,40,Female,6,16923,2820.5,14,0.0,0.0,2020-01-16,2023-03-03,0,1142,196
23339,38,Male,3,3822,1274.0,7,2.0,0.6666666666666666,2021-05-11,2023-07-13,1,793,64
23340,23,Female,8,23468,2933.5,21,3.0,0.75,2021-02-10,2023-09-05,0,937,10
23341,37,Male,4,9062,2265.5,8,1.0,0.3333333333333333,2021-08-30,2022-07-19,0,323,423
23342,23,Male,4,13715,3428.75,12,2.0,0.6666666666666666,2020-02-10,2022-06-12,0,853,460
23343,24,Male,7,21011,3001.5714285714284,25,2.0,0.4,2020-04-04,2023-01-12,1,1013,246
23345,58,Male,3,10082,3360.6666666666665,8,3.0,1.0,2022-01-14,2022-07-04,0,171,438
23346,22,Male,4,9543,2385.75,9,3.0,1.0,2021-02-25,2023-05-07,1,801,131
23347,50,Male,6,15632,2605.3333333333335,18,2.0,0.4,2020-04-18,2023-02-21,0,1039,206
23348,55,Female,3,7577,2525.6666666666665,8,3.0,1.0,2020-08-08,2021-09-02,0,390,743
23349,48,Female,6,8898,1483.0,15,4.0,0.6666666666666666,2020-08-11,2023-01-04,0,876,254
23350,68,Male,7,24012,3430.285714285714,21,3.0,0.6,2020-06-24,2023-04-19,0,1029,149
23352,48,Male,5,10231,2046.2,18,2.0,0.6666666666666666,2020-12-08,2022-04-22,0,500,511
23353,68,Female,1,4662,4662.0,4,1.0,1.0,2020-09-27,2020-09-27,0,0,1083
23354,50,Male,5,11546,2309.2,9,3.0,0.6,2020-01-24,2023-05-03,0,1195,135
23355,48,Male,4,14611,3652.75,15,1.0,0.5,2020-07-14,2022-03-24,0,618,540
23356,64,Female,3,8790,2930.0,12,2.0,0.6666666666666666,2020-04-03,2022-09-08,1,888,372
23357,53,Female,7,11228,1604.0,24,2.0,0.2857142857142857,2020-01-12,2023-06-12,0,1247,95
23358,18,Female,3,7248,2416.0,9,0.0,0.0,2020-12-01,2021-04-24,1,144,874
23360,26,Male,3,9812,3270.6666666666665,6,1.0,0.5,2020-09-08,2021-06-04,0,269,833
23361,48,Male,4,15896,3974.0,14,0.0,0.0,2022-08-04,2023-07-14,0,344,63
23366,70,Male,11,24342,2212.909090909091,32,3.0,0.2727272727272727,2020-02-03,2023-07-23,0,1266,54
23368,51,Male,5,14805,2961.0,18,3.0,0.75,2020-09-27,2023-05-16,0,961,122
23370,57,Female,6,15319,2553.1666666666665,17,5.0,1.0,2020-10-24,2023-07-19,0,998,58
23372,23,Female,7,11699,1671.2857142857142,19,1.0,0.2,2020-09-16,2023-07-31,0,1048,46
23374,66,Male,3,11628,3876.0,11,0.0,0.0,2020-01-07,2020-09-03,0,240,1107
23376,62,Female,4,9575,2393.75,9,0.0,0.0,2022-10-12,2023-08-02,0,294,44
23379,61,Female,4,8318,2079.5,11,4.0,1.0,2021-11-30,2023-01-30,0,426,228
23381,35,Male,6,9353,1558.8333333333333,9,2.0,0.3333333333333333,2020-07-20,2022-12-21,0,884,268
23382,51,Female,5,13978,2795.6,16,2.0,0.5,2020-04-19,2023-04-26,0,1102,142
23383,47,Male,3,13302,4434.0,7,1.0,0.3333333333333333,2020-04-12,2022-03-17,0,704,547
23384,26,Male,4,10182,2545.5,11,3.0,1.0,2020-08-31,2023-02-20,0,903,207
23386,68,Female,4,13040,3260.0,14,1.0,0.3333333333333333,2020-03-29,2022-03-19,0,720,545
23387,39,Male,3,9064,3021.3333333333335,10,0.0,0.0,2020-09-17,2022-04-20,0,580,513
23388,55,Female,3,10186,3395.3333333333335,9,1.0,1.0,2020-03-18,2022-04-18,0,761,515
23389,42,Male,3,11622,3874.0,8,1.0,0.5,2021-11-19,2021-12-17,0,28,637
23391,24,Female,3,9994,3331.3333333333335,9,1.0,0.5,2021-01-06,2021-08-09,0,215,767
